Instrument,SoldQuantity,BuyAvg,BuyValue,SellAvg,SellValue,NetRealizedPnL,RealisedGLPerc,CloseQuantityAsOnLastDay,BuyAvgOpenPrice,SellAvgPrice,CMP,NetUnrealizedPnL,NetUnrealizedPnlPerc,TotalGL,TotalGLPerc,DayGL,DayGLPerc,AssetType
MANAPPURAM-FUT-30Sep2021-NSE,36000,163.8,5896800,164.66,5927760,30960,0.52%,0,0,0,0,0,0,30960,0.53%,,%,FnO
MANAPPURAM-OPT-30Sep2021-CE-170-NSE,54000,5,270240,5.41,292260,22020,8.31%,0,0,0,0,0,0,22020,8.15%,,%,FnO
MARUTI-FUT-24Feb2022-NSE,400,8551.49,3420596.7,8427.45,3370981.39,-49615.31,-1.47%,0,0,0,0,0,0,-49615.31,-1.45%,,%,FnO
MARUTI-FUT-27Jan2022-NSE,400,8051.86,3220744.18,8167.97,3267186.59,46442.41,1.42%,0,0,0,0,0,0,46442.41,1.44%,,%,FnO
MARUTI-FUT-29Jul2021-NSE,2400,7546.44,18111453,7598.68,18236842,125389,0.69%,0,0,0,0,0,0,125389,0.69%,,%,FnO
MARUTI-OPT-27Jan2022-CE-8300-NSE,400,117.95,47181.71,83.23,33291.57,-13890.14,-41.72%,0,0,0,0,0,0,-13890.14,-29.44%,,%,FnO
MARUTI-OPT-27Jan2022-CE-8500-NSE,400,101.24,40497.32,73.74,29495.86,-11001.46,-27.17%,0,0,0,0,0,0,-11001.46,-27.17%,,%,FnO
MARUTI-OPT-27Jan2022-PE-7800-NSE,400,37.3,14920.55,65.7,26279.48,11358.93,43.22%,0,0,0,0,0,0,11358.93,76.13%,,%,FnO
MARUTI-OPT-28Oct2021-CE-7000-NSE,1500,270.37,405555,334.44,501660,96105,23.70%,0,0,0,0,0,0,96105,23.70%,,%,FnO
MARUTI-OPT-28Oct2021-CE-7300-NSE,100,96.24,9624,114.99,11499,1875,16.31%,0,0,0,0,0,0,1875,19.48%,,%,FnO
MARUTI-OPT-28Oct2021-PE-7300-NSE,100,26.19,2619,48.12,4812,2193,45.57%,0,0,0,0,0,0,2193,83.73%,,%,FnO
MARUTI-OPT-30Dec2021-CE-7500-NSE,1000,120.25,120250,194.54,194540,74290,61.78%,0,0,0,0,0,0,74290,61.78%,,%,FnO
MARUTI-OPT-30Sep2021-PE-6900-NSE,1000,14.66,14660,48.72,48720,34060,69.91%,0,0,0,0,0,0,34060,232.33%,,%,FnO
MCDOWELL-N-FUT-24Jun2021-NSE,5000,577.29,2886450,583.86,2919300,32850,1.14%,0,0,0,0,0,0,32850,1.14%,,%,FnO
MCDOWELL-N-FUT-26Aug2021-NSE,3750,665.21,2494537.5,650.79,2440462.5,-54075,-2.17%,0,0,0,0,0,0,-54075,-2.17%,,%,FnO
MCDOWELL-N-FUT-27May2021-NSE,3750,570.19,2138212.5,569.81,2136787.5,-1425,-0.07%,0,0,0,0,0,0,-1425,-0.07%,,%,FnO
MCDOWELL-N-OPT-27Jan2022-CE-900-NSE,3750,34.04,127636.82,24.91,93404,-34232.82,-26.82%,0,0,0,0,0,0,-34232.82,-26.82%,,%,FnO
MCX-FUT-27Jan2022-NSE,1750,1611.25,2819680.64,1622.49,2839357.19,19676.55,0.70%,0,0,0,0,0,0,19676.55,0.70%,,%,FnO
MCX-FUT-28Oct2021-NSE,2450,2028.69,4970280,2067.35,5065007.5,94727.5,1.89%,0,0,0,0,0,0,94727.5,1.91%,,%,FnO
MCX-OPT-27Jan2022-CE-1600-NSE,3500,68.59,240064.76,84.7,296461.27,56396.51,23.49%,0,0,0,0,0,0,56396.51,23.49%,,%,FnO
MCX-OPT-28Oct2021-CE-1800-NSE,2100,150.25,315525,164.76,345996,30471,9.66%,0,0,0,0,0,0,30471,9.66%,,%,FnO
MCX-OPT-28Oct2021-CE-2000-NSE,4200,142.29,597618,143.74,603687,6069,1.02%,0,0,0,0,0,0,6069,1.02%,,%,FnO
MCX-OPT-31Mar2022-CE-1360-NSE,2800,65.19,182541.28,28.87,80827.09,-101714.19,-55.72%,0,0,0,0,0,0,-101714.19,-55.72%,,%,FnO
MFSL-OPT-30Sep2021-CE-1100-NSE,6500,49.61,322465,44.66,290316,-32149,-9.97%,0,0,0,0,0,0,-32149,-9.97%,,%,FnO
MGL-FUT-29Jul2021-NSE,3000,1149.01,3447030,1152.64,3457920,10890,0.32%,0,0,0,0,0,0,10890,0.32%,,%,FnO
MINDTREE-FUT-26Aug2021-NSE,3200,2884.83,9231460,2909.59,9310692,79232,0.86%,0,0,0,0,0,0,79232,0.86%,,%,FnO
MINDTREE-FUT-28Oct2021-NSE,400,4564.84,1825936,4668.82,1867528,41592,2.23%,0,0,0,0,0,0,41592,2.28%,,%,FnO
MINDTREE-FUT-30Sep2021-NSE,800,3781.62,3025296,3804.08,3043264,17968,0.59%,0,0,0,0,0,0,17968,0.59%,,%,FnO
MINDTREE-OPT-25Nov2021-PE-4200-NSE,2200,16.1,35420,69.83,153626,118206,76.94%,0,0,0,0,0,0,118206,333.73%,,%,FnO
MINDTREE-OPT-25Nov2021-PE-4500-NSE,2200,257.02,565444,39.87,87714,-477730,-84.49%,0,0,0,0,0,0,-477730,-84.49%,,%,FnO
MINDTREE-OPT-26Aug2021-CE-3000-NSE,2000,39.06,78120,27.77,55540,-22580,-40.66%,0,0,0,0,0,0,-22580,-28.90%,,%,FnO
MINDTREE-OPT-28Oct2021-CE-4200-NSE,1200,261.22,313464,228.7,274440,-39024,-12.45%,0,0,0,0,0,0,-39024,-12.45%,,%,FnO
MINDTREE-OPT-28Oct2021-CE-4700-NSE,2000,12.47,24940,100.24,200480,175540,-51.61%,0,0,0,0,0,0,175540,703.85%,,%,FnO
MINDTREE-OPT-28Oct2021-PE-4400-NSE,2400,170.91,410184,188.27,451844,41660,10.16%,0,0,0,0,0,0,41660,10.16%,,%,FnO
MINDTREE-OPT-28Oct2021-PE-4500-NSE,2000,215.28,430560,175.36,350716,-79844,-18.54%,0,0,0,0,0,0,-79844,-18.54%,,%,FnO
MINDTREE-OPT-28Oct2021-PE-4700-NSE,1200,300.34,360408,99.79,119748,-240660,-200.97%,0,0,0,0,0,0,-240660,-66.77%,,%,FnO
MINDTREE-OPT-30Sep2021-CE-3700-NSE,5200,196.16,1020016,227.4,1182480,162464,15.93%,0,0,0,0,0,0,162464,15.93%,,%,FnO
MINDTREE-OPT-30Sep2021-CE-4200-NSE,5600,76.43,428016,72.19,404256,-23760,-5.88%,0,0,0,0,0,0,-23760,-5.55%,,%,FnO
MINDTREE-OPT-30Sep2021-PE-3400-NSE,2000,118.12,236240,30.92,61840,-174400,-73.82%,0,0,0,0,0,0,-174400,-73.82%,,%,FnO
MINDTREE-OPT-30Sep2021-PE-4200-NSE,2000,162.35,324700,126.81,253620,-71080,-21.89%,0,0,0,0,0,0,-71080,-21.89%,,%,FnO
MINDTREE-OPT-30Sep2021-PE-4400-NSE,2000,109.35,218700,124.76,249520,30820,14.09%,0,0,0,0,0,0,30820,14.09%,,%,FnO
MOTHERSUMI-FUT-29Jul2021-NSE,10500,238.74,2506770,238.94,2508870,2100,0.08%,0,0,0,0,0,0,2100,0.08%,,%,FnO
MOTHERSUMI-OPT-28Oct2021-CE-240-NSE,17500,10.11,176925,10.93,191275,14350,8.11%,0,0,0,0,0,0,14350,8.11%,,%,FnO
MPHASIS-FUT-24Feb2022-NSE,1050,2981.49,3130559.52,3047.26,3199623.01,69063.49,2.16%,0,0,0,0,0,0,69063.49,2.21%,,%,FnO
MPHASIS-FUT-24Jun2021-NSE,3900,2027.33,7906574,2037.5,7946266.25,39692.25,0.50%,0,0,0,0,0,0,39692.25,0.50%,,%,FnO
MPHASIS-FUT-26Aug2021-NSE,3900,2687.23,10480177.5,2693.76,10505664,25486.5,0.24%,0,0,0,0,0,0,25486.5,0.24%,,%,FnO
MPHASIS-FUT-28Oct2021-NSE,1625,3201.52,5202470,3243.57,5270801.25,68331.25,1.30%,0,0,0,0,0,0,68331.25,1.31%,,%,FnO
MPHASIS-FUT-29Apr2021-NSE,1625,1805.38,2933742.5,1812.54,2945377.5,11635,0.40%,0,0,0,0,0,0,11635,0.40%,,%,FnO
MPHASIS-FUT-29Jul2021-NSE,2275,2175.55,4949386,2145.73,4881545.5,-67840.5,-1.39%,0,0,0,0,0,0,-67840.5,-1.37%,,%,FnO
MPHASIS-FUT-30Sep2021-NSE,1625,2738.37,4449851.25,2779.25,4516281.25,66430,1.49%,0,0,0,0,0,0,66430,1.49%,,%,FnO
MPHASIS-OPT-24Jun2021-CE-2100-NSE,1950,21.9,42705,19.92,38844,-3861,-9.94%,0,0,0,0,0,0,-3861,-9.04%,,%,FnO
MPHASIS-OPT-27May2021-CE-1800-NSE,2600,70.2,182520,91.47,237822,55302,30.30%,0,0,0,0,0,0,55302,30.30%,,%,FnO
MPHASIS-OPT-28Oct2021-CE-3600-NSE,325,217.2,70590,124.31,40400.75,-30189.25,-42.77%,0,0,0,0,0,0,-30189.25,-42.77%,,%,FnO
MPHASIS-OPT-28Oct2021-CE-3900-NSE,325,56.59,18391.75,115.76,37622,19230.25,51.11%,0,0,0,0,0,0,19230.25,104.56%,,%,FnO
MPHASIS-OPT-29Jul2021-CE-2100-NSE,2275,88.21,200677.75,112.82,256672,55994.25,27.90%,0,0,0,0,0,0,55994.25,27.90%,,%,FnO
MPHASIS-OPT-30Sep2021-CE-2900-NSE,2275,96.99,220652.25,99.33,225975.75,5323.5,2.41%,0,0,0,0,0,0,5323.5,2.41%,,%,FnO
MRF-FUT-27May2021-NSE,10,77311.81,773118.1,77610.38,776103.8,2985.7,0.39%,0,0,0,0,0,0,2985.7,0.39%,,%,FnO
MUTHOOTFIN-FUT-26Aug2021-NSE,2250,1548.34,3483765,1532.76,3448710,-35055,-1.01%,0,0,0,0,0,0,-35055,-1.01%,,%,FnO
MUTHOOTFIN-FUT-30Sep2021-NSE,1500,1550.44,2325660,1564.55,2346825,21165,0.91%,0,0,0,0,0,0,21165,0.91%,,%,FnO
MUTHOOTFIN-OPT-24Feb2022-PE-1400-NSE,3000,27.72,83146.05,56.89,170665.76,87519.71,105.26%,0,0,0,0,0,0,87519.71,105.26%,,%,FnO
MUTHOOTFIN-OPT-24Jun2021-CE-1400-NSE,3000,75.27,225810,76.79,230370,4560,2.02%,0,0,0,0,0,0,4560,2.02%,,%,FnO
MUTHOOTFIN-OPT-26Aug2021-CE-1600-NSE,4500,51.16,230220,19.9,89550,-140670,-61.10%,0,0,0,0,0,0,-140670,-61.10%,,%,FnO
MUTHOOTFIN-OPT-26Aug2021-PE-1500-NSE,4500,41.05,184725,49.87,224415,39690,21.49%,0,0,0,0,0,0,39690,21.49%,,%,FnO
MUTHOOTFIN-OPT-28Oct2021-CE-1500-NSE,3000,73.17,219510,79.89,239670,20160,9.18%,0,0,0,0,0,0,20160,9.18%,,%,FnO
MUTHOOTFIN-OPT-29Jul2021-CE-1600-NSE,10500,31.17,327255,26.16,274635,-52620,-16.08%,0,0,0,0,0,0,-52620,-16.08%,,%,FnO
NAM-INDIA-FUT-27Jan2022-NSE,6400,342.05,2189120,349.86,2239104,49984,2.28%,0,0,0,0,0,0,49984,2.28%,,%,FnO
NAM-INDIA-FUT-29Jul2021-NSE,4800,396.16,1901568,400.22,1921056,19488,1.01%,0,0,0,0,0,0,19488,1.02%,,%,FnO
NAM-INDIA-OPT-30Dec2021-CE-350-NSE,6400,0.11,704,4.13,26432,25728,97.34%,0,0,0,0,0,0,25728,3654.55%,,%,FnO
NAM-INDIA-OPT-30Dec2021-PE-350-NSE,6400,6.27,40128,5.93,37952,-2176,-5.73%,0,0,0,0,0,0,-2176,-5.42%,,%,FnO
NATIONALUM-FUT-31Mar2022-NSE,25500,120.4,3070243.12,120.64,3076223.1,5979.98,0.19%,0,0,0,0,0,0,5979.98,0.19%,,%,FnO
NATIONALUM-OPT-27Jan2022-CE-110-NSE,34000,5.66,192296.93,4.99,169737.69,-22559.24,-11.73%,0,0,0,0,0,0,-22559.24,-11.73%,,%,FnO
NATIONALUM-OPT-29Jul2021-PE-75-NSE,34000,3,102000,2.45,83300,-18700,-18.33%,0,0,0,0,0,0,-18700,-18.33%,,%,FnO
NAUKRI-FUT-26Aug2021-NSE,375,5460.52,2047695,5468.67,2050751.25,3056.25,0.15%,0,0,0,0,0,0,3056.25,0.15%,,%,FnO
NAUKRI-OPT-26Aug2021-CE-5600-NSE,375,114.93,43098.75,69.35,26006.25,-17092.5,-65.72%,0,0,0,0,0,0,-17092.5,-39.66%,,%,FnO
NAVINFLUOR-FUT-27May2021-NSE,1350,3206.76,4329130.5,3199.55,4319388,-9742.5,-0.23%,0,0,0,0,0,0,-9742.5,-0.23%,,%,FnO
NAVINFLUOR-FUT-29Apr2021-NSE,450,3260.7,1467315,3261.08,1467486,171,0.01%,0,0,0,0,0,0,171,0.01%,,%,FnO
NAVINFLUOR-OPT-29Jul2021-CE-3800-NSE,675,55.21,37266.75,29.84,20142,-17124.75,-45.95%,0,0,0,0,0,0,-17124.75,-45.95%,,%,FnO
NIFTY-FUT-24Feb2022-NSE,2550,17366.43,44284387.22,17428.12,44441702.92,157315.71,0.35%,0,0,0,0,0,0,157315.71,0.36%,,%,FnO
NIFTY-FUT-24Jun2021-NSE,2025,15537.63,31463700.75,15592.21,31574225.25,110524.5,0.35%,0,0,0,0,0,0,110524.5,0.35%,,%,FnO
NIFTY-FUT-25Nov2021-NSE,4500,17799.35,80097078,17727.94,79775708,-321370,-0.40%,0,0,0,0,0,0,-321370,-0.40%,,%,FnO
NIFTY-FUT-26Aug2021-NSE,8000,16116.73,128933800,16211.79,129694320,760520,0.59%,0,0,0,0,0,0,760520,0.59%,,%,FnO
NIFTY-FUT-27Jan2022-NSE,13900,17853.04,248157264.2,17856.48,248205007.3,47743.12,0.02%,0,0,0,0,0,0,47743.12,0.02%,,%,FnO
NIFTY-FUT-27May2021-NSE,6075,14723.45,89444938.5,14773.23,89747392.5,302454,0.34%,0,0,0,0,0,0,302454,0.34%,,%,FnO
NIFTY-FUT-28Oct2021-NSE,12950,18061.59,233897537,18095.63,234338428,440891,0.19%,0,0,0,0,0,0,440891,0.19%,,%,FnO
NIFTY-FUT-29Apr2021-NSE,14550,14745.56,214547917.5,14766.84,214857519.8,309602.25,0.19%,0,0,0,0,0,0,309602.25,0.14%,,%,FnO
NIFTY-FUT-29Jul2021-NSE,4050,15843.1,64164549,15849.02,64188523,23974,0.04%,0,0,0,0,0,0,23974,0.04%,,%,FnO
NIFTY-FUT-30Dec2021-NSE,16200,17217.47,278922994,17184.84,278394328,-528666,-0.19%,0,0,0,0,0,0,-528666,-0.19%,,%,FnO
NIFTY-FUT-30Sep2021-NSE,12150,17545.73,213180646,16985.83,206377776,-6802870,0.34%,0,0,0,0,0,0,-6802870,-3.19%,,%,FnO
NIFTY-FUT-31Mar2022-NSE,15050,16827.67,253256370.3,16837.62,253406112.6,149742.28,0.06%,0,0,0,0,0,0,149742.28,0.06%,,%,FnO
NIFTY-OPT-01Jul2021-CE-15800-NSE,2025,129.47,262176.75,86.92,176013,-86163.75,-32.86%,0,0,0,0,0,0,-86163.75,-32.86%,,%,FnO
NIFTY-OPT-01Jul2021-CE-15900-NSE,2100,4.84,10164,40.62,85302,75138,88.08%,0,0,0,0,0,0,75138,739.26%,,%,FnO
NIFTY-OPT-01Jul2021-PE-15700-NSE,2100,27.35,57435,33.48,70308,12873,18.31%,0,0,0,0,0,0,12873,22.41%,,%,FnO
NIFTY-OPT-02Dec2021-CE-17300-NSE,1000,43.28,43280,43.6,43600,320,0.74%,0,0,0,0,0,0,320,0.74%,,%,FnO
NIFTY-OPT-02Dec2021-CE-17400-NSE,1800,14.94,26892,36.58,65844,38952,144.85%,0,0,0,0,0,0,38952,144.85%,,%,FnO
NIFTY-OPT-02Dec2021-PE-16800-NSE,2000,73,146000,72.54,145080,-920,-0.63%,0,0,0,0,0,0,-920,-0.63%,,%,FnO
NIFTY-OPT-02Dec2021-PE-17000-NSE,5400,6.96,37584,89.47,483120,445536,92.22%,0,0,0,0,0,0,445536,1185.44%,,%,FnO
NIFTY-OPT-02Dec2021-PE-17100-NSE,1800,117.26,211068,64.57,116226,-94842,-44.93%,0,0,0,0,0,0,-94842,-44.93%,,%,FnO
NIFTY-OPT-02Dec2021-PE-17150-NSE,3650,3.9,14235,18.77,68510.5,54275.5,381.28%,0,0,0,0,0,0,54275.5,381.28%,,%,FnO
NIFTY-OPT-02Dec2021-PE-17300-NSE,1800,250.62,451116,26.57,47826,-403290,-89.40%,0,0,0,0,0,0,-403290,-89.40%,,%,FnO
NIFTY-OPT-02Sep2021-CE-16700-NSE,5600,113.03,632968,131.5,736400,103432,16.34%,0,0,0,0,0,0,103432,16.34%,,%,FnO
NIFTY-OPT-02Sep2021-PE-16650-NSE,6000,2.61,15660,38.19,229140,213480,93.17%,0,0,0,0,0,0,213480,1363.22%,,%,FnO
NIFTY-OPT-02Sep2021-PE-16700-NSE,3500,123.49,432215,171.82,601370,169155,39.14%,0,0,0,0,0,0,169155,39.14%,,%,FnO
NIFTY-OPT-02Sep2021-PE-16850-NSE,4000,0.49,1960,27.57,110280,108320,98.22%,0,0,0,0,0,0,108320,5526.53%,,%,FnO
NIFTY-OPT-02Sep2021-PE-17000-NSE,6800,7.64,51948,20.79,141372,89424,67.08%,0,0,0,0,0,0,89424,172.14%,,%,FnO
NIFTY-OPT-03Feb2022-CE-17600-NSE,1500,3.41,5120.49,28.35,42524.25,37403.76,730.47%,0,0,0,0,0,0,37403.76,730.47%,,%,FnO
NIFTY-OPT-03Feb2022-CE-17700-NSE,2500,65.65,164122.14,62.9,157241.59,-6880.55,-4.38%,0,0,0,0,0,0,-6880.55,-4.19%,,%,FnO
NIFTY-OPT-03Feb2022-PE-17000-NSE,2000,0.54,1088.25,89.99,179988.21,178899.96,99.40%,0,0,0,0,0,0,178899.96,16439.23%,,%,FnO
NIFTY-OPT-03Feb2022-PE-17200-NSE,3600,0.98,3525.88,101.76,366320.99,362795.11,99.04%,0,0,0,0,0,0,362795.11,10289.49%,,%,FnO
NIFTY-OPT-03Feb2022-PE-17400-NSE,1800,4.86,8742.52,57.58,103645.19,94902.67,91.57%,0,0,0,0,0,0,94902.67,1085.53%,,%,FnO
NIFTY-OPT-03Feb2022-PE-17500-NSE,1800,215.59,388068.58,204.41,367944.71,-20123.87,-5.19%,0,0,0,0,0,0,-20123.87,-5.19%,,%,FnO
NIFTY-OPT-03Feb2022-PE-17600-NSE,5600,93.38,522912.24,91.21,510772.42,-12139.81,-1.92%,0,0,0,0,0,0,-12139.81,-2.32%,,%,FnO
NIFTY-OPT-03Feb2022-PE-17700-NSE,1000,37.69,37694.61,56.57,56570.39,18875.78,50.08%,0,0,0,0,0,0,18875.78,50.08%,,%,FnO
NIFTY-OPT-03Jun2021-PE-15000-NSE,2025,11.62,23530.5,46.66,94486.5,70956,75.10%,0,0,0,0,0,0,70956,301.55%,,%,FnO
NIFTY-OPT-03Jun2021-PE-15200-NSE,2025,6.64,13446,42.71,86487.75,73041.75,84.45%,0,0,0,0,0,0,73041.75,543.22%,,%,FnO
NIFTY-OPT-03Jun2021-PE-15400-NSE,4050,0.34,1377,24.21,98050.5,96673.5,98.60%,0,0,0,0,0,0,96673.5,7020.59%,,%,FnO
NIFTY-OPT-03Mar2022-CE-16400-NSE,5450,293.97,1602137.04,263.25,1434715.2,-167421.84,-11.67%,0,0,0,0,0,0,-167421.84,-10.45%,,%,FnO
NIFTY-OPT-03Mar2022-CE-16550-NSE,5100,14.22,72511.16,35.14,179222.17,106711.01,147.17%,0,0,0,0,0,0,106711.01,147.16%,,%,FnO
NIFTY-OPT-03Mar2022-CE-16700-NSE,7200,80.51,579688.67,53.65,386261.19,-193427.48,-28.81%,0,0,0,0,0,0,-193427.48,-33.37%,,%,FnO
NIFTY-OPT-03Mar2022-CE-16800-NSE,1800,1.86,3347.39,21.53,38746.65,35399.26,1057.52%,0,0,0,0,0,0,35399.26,1057.52%,,%,FnO
NIFTY-OPT-03Mar2022-CE-17000-NSE,2800,2.13,5954.38,75.15,210415.38,204461,97.17%,0,0,0,0,0,0,204461,3433.79%,,%,FnO
NIFTY-OPT-03Mar2022-PE-16000-NSE,6200,10.53,65280.32,68.61,425412.14,360131.83,32.84%,0,0,0,0,0,0,360131.83,551.67%,,%,FnO
NIFTY-OPT-03Mar2022-PE-16100-NSE,5450,127.23,693408.12,1.46,7967.11,-685441.01,-98.85%,0,0,0,0,0,0,-685441.01,-98.85%,,%,FnO
NIFTY-OPT-03Mar2022-PE-16400-NSE,7250,9.11,66052.67,157.17,1139459.42,1073406.75,94.20%,0,0,0,0,0,0,1073406.75,1625.08%,,%,FnO
NIFTY-OPT-03Mar2022-PE-16550-NSE,3600,39.41,141883.8,48.88,175982.73,34098.93,24.03%,0,0,0,0,0,0,34098.93,24.03%,,%,FnO
NIFTY-OPT-03Nov2021-CE-17900-NSE,700,3.02,2114,19.83,13881,11767,556.62%,0,0,0,0,0,0,11767,556.62%,,%,FnO
NIFTY-OPT-03Nov2021-CE-18000-NSE,4100,30.35,124435,79.05,324105,199670,61.61%,0,0,0,0,0,0,199670,160.46%,,%,FnO
NIFTY-OPT-03Nov2021-CE-18400-NSE,7600,11.45,87020,33.3,253056,166036,73.00%,0,0,0,0,0,0,166036,190.80%,,%,FnO
NIFTY-OPT-03Nov2021-PE-17800-NSE,4600,7.85,36110,79.56,365982,329872,90.13%,0,0,0,0,0,0,329872,913.52%,,%,FnO
NIFTY-OPT-03Nov2021-PE-17900-NSE,700,105.56,73892,19.93,13951,-59941,-81.12%,0,0,0,0,0,0,-59941,-81.12%,,%,FnO
NIFTY-OPT-05Aug2021-CE-15800-NSE,4000,463.78,1855120,462.35,1849400,-5720,-0.31%,0,0,0,0,0,0,-5720,-0.31%,,%,FnO
NIFTY-OPT-05Aug2021-CE-15900-NSE,2000,312.56,625120,29.26,58520,-566600,-968.22%,0,0,0,0,0,0,-566600,-90.64%,,%,FnO
NIFTY-OPT-05Aug2021-CE-16050-NSE,2000,75.97,151940,196.42,392840,240900,158.55%,0,0,0,0,0,0,240900,158.55%,,%,FnO
NIFTY-OPT-05Aug2021-PE-15300-NSE,10250,14.81,151843.5,23.82,244155,92311.5,37.38%,0,0,0,0,0,0,92311.5,60.79%,,%,FnO
NIFTY-OPT-05Aug2021-PE-15600-NSE,2000,13.66,27320,44.6,89200,61880,69.37%,0,0,0,0,0,0,61880,226.50%,,%,FnO
NIFTY-OPT-05Aug2021-PE-15700-NSE,5050,113.33,572316.5,59.99,302949.5,-269367,-47.07%,0,0,0,0,0,0,-269367,-47.07%,,%,FnO
NIFTY-OPT-05Aug2021-PE-15800-NSE,6000,0.45,2700,14.81,88860,86160,96.96%,0,0,0,0,0,0,86160,3191.11%,,%,FnO
NIFTY-OPT-05Aug2021-PE-15900-NSE,2000,4.71,9420,99.91,199820,190400,95.29%,0,0,0,0,0,0,190400,2021.23%,,%,FnO
NIFTY-OPT-05Aug2021-PE-16000-NSE,2000,5.62,11240,24.53,49060,37820,336.48%,0,0,0,0,0,0,37820,336.48%,,%,FnO
NIFTY-OPT-06Jan2022-CE-17350-NSE,5400,343.71,1856044.43,145.09,783480.72,-1072563.71,-136.72%,0,0,0,0,0,0,-1072563.71,-57.79%,,%,FnO
NIFTY-OPT-06Jan2022-CE-17550-NSE,5400,51.62,278728.28,143.13,772923.24,494194.96,177.77%,0,0,0,0,0,0,494194.96,177.30%,,%,FnO
NIFTY-OPT-06Jan2022-CE-17800-NSE,3600,15.24,54859.56,74.78,269195.63,214336.07,79.62%,0,0,0,0,0,0,214336.07,390.70%,,%,FnO
NIFTY-OPT-06Jan2022-CE-17850-NSE,5400,69.44,374975.16,24.34,131424.31,-243550.85,-64.95%,0,0,0,0,0,0,-243550.85,-64.95%,,%,FnO
NIFTY-OPT-06Jan2022-PE-17100-NSE,5000,3.36,16779.86,94.01,470050,453270.14,96.43%,0,0,0,0,0,0,453270.14,2701.27%,,%,FnO
NIFTY-OPT-06Jan2022-PE-17150-NSE,5000,52.96,264800,0,0,-264800,-100.00%,0,0,0,0,0,0,-264800,-100.00%,,%,FnO
NIFTY-OPT-06Jan2022-PE-17200-NSE,1000,7.01,7008.37,85.33,85330,78321.63,91.79%,0,0,0,0,0,0,78321.63,1117.54%,,%,FnO
NIFTY-OPT-06Jan2022-PE-17350-NSE,5000,10.54,52683.53,114.49,572450,519766.47,-59.32%,0,0,0,0,0,0,519766.47,986.58%,,%,FnO
NIFTY-OPT-06Jan2022-PE-17400-NSE,4600,134.11,616892.01,45.53,209418.47,-407473.54,-77.78%,0,0,0,0,0,0,-407473.54,-66.05%,,%,FnO
NIFTY-OPT-06Jan2022-PE-17550-NSE,3600,6.91,24869.89,42.57,153261.31,128391.43,83.77%,0,0,0,0,0,0,128391.43,516.25%,,%,FnO
NIFTY-OPT-06Jan2022-PE-17650-NSE,1000,34.68,34676.52,34.56,34556.63,-119.89,-0.35%,0,0,0,0,0,0,-119.89,-0.35%,,%,FnO
NIFTY-OPT-06Jan2022-PE-17800-NSE,3600,114.53,412304.09,69.95,251830.09,-160474,-63.72%,0,0,0,0,0,0,-160474,-38.92%,,%,FnO
NIFTY-OPT-06May2021-CE-14800-NSE,2025,52.19,105684.75,36.73,74378.25,-31306.5,-29.62%,0,0,0,0,0,0,-31306.5,-29.62%,,%,FnO
NIFTY-OPT-06May2021-PE-14300-NSE,4050,11.33,45886.5,24.45,99022.5,53136,115.80%,0,0,0,0,0,0,53136,115.80%,,%,FnO
NIFTY-OPT-06May2021-PE-14500-NSE,6075,72.74,441895.5,49.41,300165.75,-141729.75,-26.15%,0,0,0,0,0,0,-141729.75,-32.07%,,%,FnO
NIFTY-OPT-06May2021-PE-14550-NSE,4050,8.1,32805,17.72,71766,38961,118.77%,0,0,0,0,0,0,38961,118.77%,,%,FnO
NIFTY-OPT-06May2021-PE-14600-NSE,4050,110.41,447160.5,52.73,213556.5,-233604,-109.39%,0,0,0,0,0,0,-233604,-52.24%,,%,FnO
NIFTY-OPT-06May2021-PE-14700-NSE,2025,128.59,260394.75,227.62,460930.5,200535.75,77.01%,0,0,0,0,0,0,200535.75,77.01%,,%,FnO
NIFTY-OPT-07Oct2021-CE-17550-NSE,5400,296.65,1601910,115.32,622728,-979182,-157.24%,0,0,0,0,0,0,-979182,-61.13%,,%,FnO
NIFTY-OPT-07Oct2021-CE-17800-NSE,10200,44.97,458694,63.33,645966,187272,37.87%,0,0,0,0,0,0,187272,40.83%,,%,FnO
NIFTY-OPT-07Oct2021-PE-17300-NSE,5400,59.92,323568,4.06,21924,-301644,-93.22%,0,0,0,0,0,0,-301644,-93.22%,,%,FnO
NIFTY-OPT-07Oct2021-PE-17550-NSE,7200,11.13,80136,116.93,841860,761724,90.48%,0,0,0,0,0,0,761724,950.54%,,%,FnO
NIFTY-OPT-08Apr2021-CE-14700-NSE,2025,122.32,247698,200.81,406640.25,158942.25,64.17%,0,0,0,0,0,0,158942.25,64.17%,,%,FnO
NIFTY-OPT-08Apr2021-CE-14850-NSE,4050,98.85,400342.5,45.84,185652,-214690.5,-53.50%,0,0,0,0,0,0,-214690.5,-53.63%,,%,FnO
NIFTY-OPT-08Apr2021-PE-14400-NSE,3000,6.82,20460,66.4,199200,178740,89.73%,0,0,0,0,0,0,178740,873.61%,,%,FnO
NIFTY-OPT-08Apr2021-PE-14700-NSE,2025,5.79,11724.75,27.68,56052,44327.25,79.08%,0,0,0,0,0,0,44327.25,378.07%,,%,FnO
NIFTY-OPT-08Apr2021-PE-14800-NSE,2025,127.42,258025.5,109.59,221919.75,-36105.75,-13.99%,0,0,0,0,0,0,-36105.75,-13.99%,,%,FnO
